Date,Regression (Sum of Yarra Glen-Warrandyte Interstation & Plenty 2 Mernda)
31/01/1958,33.04333
1/02/1958,40.18696
2/02/1958,39.82239
3/02/1958,43.0285
4/02/1958,41.70534
5/02/1958,32.67183
6/02/1958,30.82068
7/02/1958,30.05046
8/02/1958,29.3097
9/02/1958,28.47553
10/02/1958,27.38041
11/02/1958,27.95743
12/02/1958,28.60526
13/02/1958,27.05747
14/02/1958,30.86356
15/02/1958,26.16246
16/02/1958,23.3731
17/02/1958,22.47288
18/02/1958,28.82633
19/02/1958,44.07312
20/02/1958,66.0209
21/02/1958,97.76584
22/02/1958,107.335
23/02/1958,182.519
24/02/1958,203.6174
25/02/1958,41.97869
26/02/1958,42.58046
27/02/1958,38.8447
28/02/1958,37.7622
1/03/1958,36.72474
2/03/1958,35.73088
3/03/1958,34.77789
4/03/1958,33.86422
5/03/1958,32.98669
6/03/1958,32.14552
7/03/1958,31.34009
8/03/1958,30.56862
9/03/1958,29.93377
10/03/1958,31.29223
11/03/1958,34.89033
12/03/1958,29.14847
13/03/1958,28.10391
14/03/1958,25.05376
15/03/1958,24.5395
16/03/1958,25.69519
17/03/1958,22.65085
18/03/1958,21.48828
19/03/1958,20.66982
20/03/1958,19.8786
21/03/1958,19.74512
22/03/1958,19.1422
23/03/1958,19.0411
24/03/1958,21.17194
25/03/1958,17.30078
26/03/1958,16.24257
27/03/1958,15.57863
28/03/1958,28.49635
29/03/1958,35.72738
30/03/1958,25.17619
31/03/1958,42.56655
1/04/1958,25.65864
2/04/1958,17.88504
3/04/1958,17.19875
4/04/1958,16.53344
5/04/1958,15.88771
6/04/1958,15.26154
7/04/1958,15.29849
8/04/1958,15.11947
9/04/1958,16.29267
10/04/1958,13.87784
11/04/1958,13.1984
12/04/1958,12.65318
13/04/1958,12.12288
14/04/1958,12.18662
15/04/1958,29.87072
16/04/1958,33.00366
17/04/1958,22.6504
18/04/1958,64.97382
19/04/1958,14.95584
20/04/1958,14.37176
21/04/1958,13.80457
22/04/1958,13.25333
23/04/1958,12.71774
24/04/1958,12.197
25/04/1958,11.69037
26/04/1958,11.19727
27/04/1958,10.68985
28/04/1958,10.06682
29/04/1958,9.459821
30/04/1958,8.868562
1/05/1958,8.292901
2/05/1958,7.914491
3/05/1958,7.413374
4/05/1958,7.150191
5/05/1958,23.12746
6/05/1958,28.87479
7/05/1958,14.97021
8/05/1958,40.08076
9/05/1958,51.03405
10/05/1958,26.65743
11/05/1958,56.85547
12/05/1958,19.69051
13/05/1958,38.78848
14/05/1958,46.9339
15/05/1958,35.61183
16/05/1958,115.3013
17/05/1958,50.1798
18/05/1958,38.28154
19/05/1958,75.58431
20/05/1958,65.86622
21/05/1958,62.85243
22/05/1958,44.86409
23/05/1958,71.8133
24/05/1958,75.85464
25/05/1958,59.58843
26/05/1958,86.90383
27/05/1958,102.9441
28/05/1958,83.6624
29/05/1958,83.78581
30/05/1958,77.18705
31/05/1958,72.88114
1/06/1958,68.82276
2/06/1958,65.01699
3/06/1958,62.90795
4/06/1958,60.96045
5/06/1958,89.75032
6/06/1958,102.5338
7/06/1958,79.93968
8/06/1958,88.69875
9/06/1958,78.24257
10/06/1958,72.37256
11/06/1958,68.84734
12/06/1958,66.75266
13/06/1958,64.73226
14/06/1958,71.84515
15/06/1958,76.63255
16/06/1958,98.21094
17/06/1958,112.2276
18/06/1958,94.1013
19/06/1958,82.66043
20/06/1958,76.64161
21/06/1958,73.6943
22/06/1958,71.55515
23/06/1958,69.64508
24/06/1958,72.15948
25/06/1958,84.4953
26/06/1958,80.9671
27/06/1958,73.08299
28/06/1958,73.26795
29/06/1958,70.08851
30/06/1958,107.65
1/07/1958,121.1024
2/07/1958,89.15747
3/07/1958,102.2896
4/07/1958,140.291
5/07/1958,111.1807
6/07/1958,119.2025
7/07/1958,102.0751
8/07/1958,159.2085
9/07/1958,100.0193
10/07/1958,97.17742
11/07/1958,95.21821
12/07/1958,95.32508
13/07/1958,100.8826
14/07/1958,101.8471
15/07/1958,108.4998
16/07/1958,177.2186
17/07/1958,217.2353
18/07/1958,223.2893
19/07/1958,253.8386
20/07/1958,198.6604
21/07/1958,258.618
22/07/1958,273.7134
23/07/1958,268.3172
24/07/1958,262.0973
25/07/1958,251.6849
26/07/1958,331.6331
27/07/1958,211.5079
28/07/1958,199.3205
29/07/1958,308.0738
30/07/1958,386.7073
31/07/1958,282.8687
1/08/1958,284.1678
2/08/1958,250.8025
3/08/1958,216.7592
4/08/1958,205.2452
5/08/1958,184.7328
6/08/1958,169.9441
7/08/1958,232.3437
8/08/1958,443.1878
9/08/1958,512.2975
10/08/1958,420.3243
11/08/1958,357.3627
12/08/1958,305.6966
13/08/1958,257.1034
14/08/1958,223.2757
15/08/1958,407.9934
16/08/1958,1921.927
17/08/1958,1888.312
18/08/1958,1653.092
19/08/1958,2669.419
20/08/1958,2299.048
21/08/1958,2478.991
22/08/1958,1639.147
23/08/1958,1190.04
24/08/1958,1005.502
25/08/1958,778.5834
26/08/1958,1901.059
27/08/1958,2147.21
28/08/1958,1742.034
29/08/1958,3051.893
30/08/1958,1473.067
31/08/1958,1103.886
1/09/1958,795.9518
2/09/1958,715.1302
3/09/1958,713.7693
4/09/1958,640.6399
5/09/1958,475.2329
6/09/1958,509.1155
7/09/1958,445.1745
8/09/1958,341.1759
9/09/1958,305.069
10/09/1958,272.6974
11/09/1958,264.5295
12/09/1958,366.25
13/09/1958,588.8591
14/09/1958,519.5522
15/09/1958,391.7058
16/09/1958,371.9058
17/09/1958,694.0598
18/09/1958,1055.639
19/09/1958,734.718
20/09/1958,928.6672
21/09/1958,1146.273
22/09/1958,944.2642
23/09/1958,840.3361
24/09/1958,817.6954
25/09/1958,537.7927
26/09/1958,404.1005
27/09/1958,447.4623
28/09/1958,414.2397
29/09/1958,523.3763
30/09/1958,527.1502
1/10/1958,362.2341
2/10/1958,307.5685
3/10/1958,274.8861
4/10/1958,436.3972
5/10/1958,453.6325
6/10/1958,692.7496
7/10/1958,746.7995
8/10/1958,452.6966
9/10/1958,376.1413
10/10/1958,318.8835
11/10/1958,394.0396
12/10/1958,431.1586
13/10/1958,728.8926
14/10/1958,748.1952
15/10/1958,743.394
16/10/1958,616.4976
17/10/1958,581.2253
18/10/1958,430.1591
19/10/1958,372.5504
20/10/1958,360.639
21/10/1958,933.1663
22/10/1958,950.7848
23/10/1958,610.5282
24/10/1958,1991.421
25/10/1958,2053.746
26/10/1958,1288.782
27/10/1958,1648.877
28/10/1958,1720.153
29/10/1958,916.2592
30/10/1958,692.6944
31/10/1958,580.4259
1/11/1958,473.8608
2/11/1958,371.4003
3/11/1958,319.2774
4/11/1958,277.5802
5/11/1958,670.6183
6/11/1958,757.4925
7/11/1958,426.7557
8/11/1958,349.7338
9/11/1958,300.8828
10/11/1958,266.4411
11/11/1958,237.2134
12/11/1958,212.8965
13/11/1958,700.7556
14/11/1958,1463.119
15/11/1958,1657.16
16/11/1958,1363.487
17/11/1958,737.9305
18/11/1958,546.7378
19/11/1958,434.4391
20/11/1958,348.9051
21/11/1958,297.2072
22/11/1958,261.6339
23/11/1958,232.5253
24/11/1958,219.1471
25/11/1958,201.9934
26/11/1958,185.0248
27/11/1958,177.1194
28/11/1958,160.646
29/11/1958,214.699
30/11/1958,231.0341
1/12/1958,193.1201
2/12/1958,218.1325
3/12/1958,169.4581
4/12/1958,150.9395
5/12/1958,141.7744
6/12/1958,133.6302
7/12/1958,126.2717
8/12/1958,119.605
9/12/1958,113.7788
10/12/1958,129.4175
11/12/1958,275.0452
12/12/1958,397.7236
13/12/1958,840.5486
14/12/1958,828.3374
15/12/1958,450.5529
16/12/1958,363.6087
17/12/1958,1016.829
18/12/1958,1080.842
19/12/1958,565.5178
20/12/1958,587.4334
21/12/1958,346.6755
22/12/1958,291.5979
23/12/1958,253.367
24/12/1958,222.4565
25/12/1958,196.9019
26/12/1958,176.0916
27/12/1958,163.0199
28/12/1958,152.2697
29/12/1958,141.398
30/12/1958,132.6788
31/12/1958,124.7291
1/01/1959,117.6604
2/01/1959,111.2128
3/01/1959,105.3956
4/01/1959,100.1469
5/01/1959,95.37062
6/01/1959,91.00712
7/01/1959,87.0042
8/01/1959,83.32782
9/01/1959,79.92388
10/01/1959,76.75902
11/01/1959,73.81662
12/01/1959,71.07611
13/01/1959,68.5214
14/01/1959,65.93246
15/01/1959,63.27058
16/01/1959,60.76991
17/01/1959,58.41587
18/01/1959,56.57927
19/01/1959,54.10596
20/01/1959,52.13298
21/01/1959,50.27262
22/01/1959,48.5158
23/01/1959,46.85472
24/01/1959,45.28267
25/01/1959,43.79699
26/01/1959,42.95114
27/01/1959,63.01866
28/01/1959,73.91081
29/01/1959,75.56055
30/01/1959,48.20891
31/01/1959,45.96467
1/02/1959,44.45093
2/02/1959,43.01516
3/02/1959,41.65525
4/02/1959,40.36536
5/02/1959,39.13973
6/02/1959,37.9757
7/02/1959,38.8141
8/02/1959,39.91452
9/02/1959,38.36014
10/02/1959,38.06209
11/02/1959,34.90897
12/02/1959,33.94858
13/02/1959,33.73757
14/02/1959,51.58433
15/02/1959,56.49487
16/02/1959,61.99025
17/02/1959,212.4093
18/02/1959,47.66931
19/02/1959,41.88613
20/02/1959,39.3626
21/02/1959,38.22126
22/02/1959,37.13126
23/02/1959,37.03169
24/02/1959,38.51707
25/02/1959,34.14085
26/02/1959,33.22891
27/02/1959,32.35646
28/02/1959,31.52044
1/03/1959,30.71833
2/03/1959,29.94887
3/03/1959,29.21117
4/03/1959,36.25016
5/03/1959,47.49833
6/03/1959,55.58549
7/03/1959,102.2407
8/03/1959,65.10084
9/03/1959,46.68819
10/03/1959,54.72353
11/03/1959,92.26232
12/03/1959,44.06097
13/03/1959,38.72256
14/03/1959,37.63878
15/03/1959,36.60181
16/03/1959,35.61096
17/03/1959,34.66486
18/03/1959,33.75797
19/03/1959,32.8881
20/03/1959,32.05298
21/03/1959,31.25086
22/03/1959,30.48018
23/03/1959,29.73944
24/03/1959,29.02759
25/03/1959,28.07033
26/03/1959,27.01849
27/03/1959,26.00604
28/03/1959,29.89697
29/03/1959,32.42238
30/03/1959,29.3616
31/03/1959,27.63098
1/04/1959,25.84303
2/04/1959,36.46791
3/04/1959,47.04463
4/04/1959,59.52963
5/04/1959,36.32478
6/04/1959,27.86812
7/04/1959,26.85162
8/04/1959,25.8719
9/04/1959,24.926
10/04/1959,24.01218
11/04/1959,23.12912
12/04/1959,22.27549
13/04/1959,21.45119
14/04/1959,20.65604
15/04/1959,19.88815
16/04/1959,21.94733
17/04/1959,24.41748
18/04/1959,19.95825
19/04/1959,20.10165
20/04/1959,18.64896
21/04/1959,17.76059
22/04/1959,17.08963
23/04/1959,16.43878
24/04/1959,15.80732
25/04/1959,37.273
26/04/1959,45.54475
27/04/1959,24.89694
28/04/1959,28.01902
29/04/1959,23.09804
30/04/1959,22.60273
1/05/1959,21.26344
2/05/1959,20.50692
3/05/1959,19.77458
4/05/1959,19.06465
5/05/1959,18.5907
6/05/1959,17.70947
7/05/1959,17.06214
8/05/1959,16.43372
9/05/1959,16.08731
10/05/1959,15.55951
11/05/1959,14.97782
12/05/1959,14.77592
13/05/1959,15.19576
14/05/1959,13.32856
15/05/1959,12.80849
16/05/1959,12.30229
17/05/1959,11.80946
18/05/1959,11.32998
19/05/1959,13.597
20/05/1959,25.67065
21/05/1959,30.51804
22/05/1959,27.15518
23/05/1959,22.07658
24/05/1959,20.73724
25/05/1959,25.89811
26/05/1959,41.73623
27/05/1959,38.99904
28/05/1959,37.39692
29/05/1959,36.43577
30/05/1959,25.53343
31/05/1959,26.94291
1/06/1959,23.63842
2/06/1959,23.11791
3/06/1959,22.16232
4/06/1959,21.45913
5/06/1959,23.97925
6/06/1959,30.38462
7/06/1959,25.24729
8/06/1959,26.26695
9/06/1959,31.88213
10/06/1959,39.05884
11/06/1959,36.51743
12/06/1959,30.79534
13/06/1959,52.23443
14/06/1959,67.53121
15/06/1959,57.67503
16/06/1959,67.59036
17/06/1959,53.74391
18/06/1959,42.3112
19/06/1959,41.3088
20/06/1959,40.3502
21/06/1959,39.96654
22/06/1959,59.63399
23/06/1959,77.26703
24/06/1959,63.72804
25/06/1959,102.2799
26/06/1959,289.3471
27/06/1959,464.8378
28/06/1959,318.7087
29/06/1959,237.343
30/06/1959,193.7749
1/07/1959,176.2018
2/07/1959,164.5992
3/07/1959,153.9498
4/07/1959,145.1902
5/07/1959,137.1268
6/07/1959,129.8422
7/07/1959,125.3118
8/07/1959,122.3098
9/07/1959,117.0227
10/07/1959,113.5605
11/07/1959,109.3684
12/07/1959,102.6763
13/07/1959,99.1121
14/07/1959,120.3722
15/07/1959,126.0444
16/07/1959,105.8905
17/07/1959,104.8068
18/07/1959,97.75796
19/07/1959,94.59736
20/07/1959,91.252
21/07/1959,88.39439
22/07/1959,91.71348
23/07/1959,200.1801
24/07/1959,314.6199
25/07/1959,407.3412
26/07/1959,452.6068
27/07/1959,311.4232
28/07/1959,434.5449
29/07/1959,731.0934
30/07/1959,603.0117
31/07/1959,581.6973
1/08/1959,705.9466
2/08/1959,341.6288
3/08/1959,385.0396
4/08/1959,418.0641
5/08/1959,533.6377
6/08/1959,644.7539
7/08/1959,603.8359
8/08/1959,926.8814
9/08/1959,726.0496
10/08/1959,1212.273
11/08/1959,1339.34
12/08/1959,987.6544
13/08/1959,1022.403
14/08/1959,802.2351
15/08/1959,813.4155
16/08/1959,727.6626
17/08/1959,978.6349
18/08/1959,913.6757
19/08/1959,607.5232
20/08/1959,481.2136
21/08/1959,392.1138
22/08/1959,330.4421
23/08/1959,293.0224
24/08/1959,263.5716
25/08/1959,238.9965
26/08/1959,218.2729
27/08/1959,200.3898
28/08/1959,184.6764
29/08/1959,174.1918
30/08/1959,165.2964
31/08/1959,281.6637
1/09/1959,332.3046
2/09/1959,244.476
3/09/1959,223.0722
4/09/1959,199.3436
5/09/1959,182.7659
6/09/1959,170.091
7/09/1959,161.0225
8/09/1959,152.9146
9/09/1959,145.5693
10/09/1959,138.8879
11/09/1959,132.7423
12/09/1959,127.1402
13/09/1959,122.0304
14/09/1959,197.3705
15/09/1959,506.2833
16/09/1959,509.2012
17/09/1959,306.5121
18/09/1959,276.4449
19/09/1959,890.453
20/09/1959,1596.839
21/09/1959,17496.88
22/09/1959,12350.87
23/09/1959,7500.482
24/09/1959,10614.43
25/09/1959,1934.267
26/09/1959,1317.973
27/09/1959,931.0921
28/09/1959,899.4997
29/09/1959,1439.309
30/09/1959,1759.206
1/10/1959,1283.196
2/10/1959,835.7407
3/10/1959,627.2026
4/10/1959,508.7793
5/10/1959,425.8823
6/10/1959,360.7322
7/10/1959,315.6502
8/10/1959,285.8564
9/10/1959,502.6486
10/10/1959,528.4699
11/10/1959,349.5087
12/10/1959,582.4278
13/10/1959,704.4736
14/10/1959,492.7838
15/10/1959,389.5747
16/10/1959,325.0593
17/10/1959,287.8707
18/10/1959,258.5683
19/10/1959,234.1757
20/10/1959,214.2912
21/10/1959,195.9915
22/10/1959,179.8836
23/10/1959,171.8197
24/10/1959,165.216
25/10/1959,152.3414
26/10/1959,282.9005
27/10/1959,320.1618
28/10/1959,225.0239
29/10/1959,193.4784
30/10/1959,176.9739
31/10/1959,203.9293
1/11/1959,204.0014
2/11/1959,197.1714
3/11/1959,197.8424
4/11/1959,170.3285
5/11/1959,155.9791
6/11/1959,146.9378
7/11/1959,138.7143
8/11/1959,131.4276
9/11/1959,124.9211
10/11/1959,119.0477
11/11/1959,114.7947
12/11/1959,112.3186
13/11/1959,103.5513
14/11/1959,99.15077
15/11/1959,95.10752
16/11/1959,91.28768
17/11/1959,87.70713
18/11/1959,84.3328
19/11/1959,81.15945
20/11/1959,78.1705
21/11/1959,75.36317
22/11/1959,72.79336
23/11/1959,70.39148
24/11/1959,68.14153
25/11/1959,77.53921
26/11/1959,84.7913
27/11/1959,105.8461
28/11/1959,130.1118
29/11/1959,155.3239
30/11/1959,354.8306
1/12/1959,87.70688
2/12/1959,85.61124
3/12/1959,78.25503
4/12/1959,73.59222
5/12/1959,71.09734
6/12/1959,68.79099
7/12/1959,68.3174
8/12/1959,72.05272
9/12/1959,62.05029
10/12/1959,60.3793
11/12/1959,61.64733
12/12/1959,57.0933
13/12/1959,58.93468
14/12/1959,103.0374
15/12/1959,118.9058
16/12/1959,81.9201
17/12/1959,77.54198
18/12/1959,72.09809
19/12/1959,69.89387
20/12/1959,67.9591
21/12/1959,68.08732
22/12/1959,62.54674
23/12/1959,60.21292
24/12/1959,58.01966
25/12/1959,55.96061
26/12/1959,73.70445
27/12/1959,84.35749
28/12/1959,82.03761
29/12/1959,83.8405
30/12/1959,65.06918
31/12/1959,60.58335
1/01/1960,54.59466
2/01/1960,52.69475
3/01/1960,50.89716
4/01/1960,49.20048
5/01/1960,47.58881
6/01/1960,46.32512
7/01/1960,48.08305
8/01/1960,47.35014
9/01/1960,59.67334
10/01/1960,67.17734
11/01/1960,56.02563
12/01/1960,110.8042
13/01/1960,45.45112
14/01/1960,43.99895
15/01/1960,42.61544
16/01/1960,41.29666
17/01/1960,40.04101
18/01/1960,42.50825
19/01/1960,44.53566
20/01/1960,42.68094
21/01/1960,53.96465
22/01/1960,37.3537
23/01/1960,36.29047
24/01/1960,35.27629
25/01/1960,34.83833
26/01/1960,35.72752
27/01/1960,32.49596
28/01/1960,31.64675
29/01/1960,30.83246
30/01/1960,30.05114
31/01/1960,29.30189
1/02/1960,36.74296
2/02/1960,42.57288
3/02/1960,35.95999
4/02/1960,54.22907
5/02/1960,30.19771
6/02/1960,29.45003
7/02/1960,28.69067
8/02/1960,27.58769
9/02/1960,26.52664
10/02/1960,25.77141
11/02/1960,24.58292
12/02/1960,23.77626
13/02/1960,23.12906
14/02/1960,24.86729
15/02/1960,46.73941
16/02/1960,59.18762
17/02/1960,71.04191
18/02/1960,37.24753
19/02/1960,33.14633
20/02/1960,36.83359
21/02/1960,30.65914
22/02/1960,29.90664
23/02/1960,29.18441
24/02/1960,28.30432
25/02/1960,27.2382
26/02/1960,26.34726
27/02/1960,25.33027
28/02/1960,26.28044
29/02/1960,27.44171
1/03/1960,22.44991
2/03/1960,21.58811
3/03/1960,20.75622
4/03/1960,19.95274
5/03/1960,19.17589
6/03/1960,18.42518
7/03/1960,17.70005
8/03/1960,16.99922
9/03/1960,16.37713
10/03/1960,16.65294
11/03/1960,17.95988
12/03/1960,19.78235
13/03/1960,13.85872
14/03/1960,13.72519
15/03/1960,12.67273
16/03/1960,12.12728
17/03/1960,11.59779
18/03/1960,14.91677
19/03/1960,30.31
20/03/1960,9.864834
21/03/1960,9.457639
22/03/1960,8.90006
23/03/1960,9.401039
24/03/1960,13.94501
25/03/1960,7.161582
26/03/1960,6.590111
27/03/1960,6.05021
28/03/1960,5.524315
29/03/1960,5.011849
30/03/1960,4.444811
31/03/1960,3.808541
1/04/1960,3.200956
2/04/1960,2.608403
3/04/1960,2.030225
4/04/1960,1.466016
5/04/1960,0.915361
6/04/1960,0.377717
7/04/1960,0
8/04/1960,0
9/04/1960,0
10/04/1960,0
11/04/1960,0.065426
12/04/1960,2.94023
13/04/1960,6.799057
14/04/1960,0
15/04/1960,0
16/04/1960,0
17/04/1960,0.356203
18/04/1960,3.095869
19/04/1960,3.973344
20/04/1960,0.284724
21/04/1960,1.259938
22/04/1960,47.33916
23/04/1960,212.2835
24/04/1960,327.7105
25/04/1960,492.209
26/04/1960,1507.263
27/04/1960,196.1335
28/04/1960,199.7425
29/04/1960,185.519
30/04/1960,198.4502
1/05/1960,462.4632
2/05/1960,324.3953
3/05/1960,365.874
4/05/1960,670.1677
5/05/1960,2517.687
6/05/1960,1052.04
7/05/1960,1822.479
8/05/1960,2735.141
9/05/1960,2155.043
10/05/1960,1757.843
11/05/1960,910.013
12/05/1960,682.6508
13/05/1960,663.6084
14/05/1960,1518.682
15/05/1960,1593.57
16/05/1960,2260.752
17/05/1960,4406.188
18/05/1960,3993.585
19/05/1960,2053.457
20/05/1960,1761.151
21/05/1960,1764.564
22/05/1960,1481.309
23/05/1960,1104.945
24/05/1960,949.0017
25/05/1960,844.9638
26/05/1960,583.0619
27/05/1960,457.8109
28/05/1960,452.8328
29/05/1960,404.9411
30/05/1960,574.2816
31/05/1960,1062.542
1/06/1960,821.5489
2/06/1960,565.5818
3/06/1960,511.7098
4/06/1960,431.2677
5/06/1960,350.7886
6/06/1960,312.1089
7/06/1960,280.3541
8/06/1960,263.8874
9/06/1960,290.7793
10/06/1960,283.8728
11/06/1960,347.7491
12/06/1960,366.7136
13/06/1960,291.1774
14/06/1960,286.4926
15/06/1960,267.4433
16/06/1960,388.569
17/06/1960,1191.201
18/06/1960,1319.454
19/06/1960,893.4127
20/06/1960,734.9922
21/06/1960,573.9667
22/06/1960,444.8319
23/06/1960,367.098
24/06/1960,371.2882
25/06/1960,467.4036
26/06/1960,414.9601
27/06/1960,323.5158
28/06/1960,293.5772
29/06/1960,267.7212
30/06/1960,242.9411
1/07/1960,223.3354
2/07/1960,206.5844
3/07/1960,192.23
4/07/1960,245.8079
5/07/1960,446.9957
6/07/1960,494.9632
7/07/1960,351.7834
8/07/1960,297.1552
9/07/1960,265.392
10/07/1960,286.2257
11/07/1960,728.0204
12/07/1960,864.1208
13/07/1960,690.6042
14/07/1960,480.7972
15/07/1960,558.784
16/07/1960,513.4942
17/07/1960,404.0275
18/07/1960,713.3563
19/07/1960,2770.562
20/07/1960,4721.038
21/07/1960,3227.44
22/07/1960,3291.356
23/07/1960,3405.019
24/07/1960,2273.646
25/07/1960,1524.997
26/07/1960,1343.372
27/07/1960,864.8928
28/07/1960,1400.711
29/07/1960,1305.709
30/07/1960,790.4537
31/07/1960,836.4484
1/08/1960,702.4187
2/08/1960,527.8005
3/08/1960,548.912
4/08/1960,676.4379
5/08/1960,590.8018
6/08/1960,444.3196
7/08/1960,386.8797
8/08/1960,336.5037
9/08/1960,303.054
10/08/1960,277.6313
11/08/1960,257.6875
12/08/1960,420.3122
13/08/1960,1253.128
14/08/1960,1221.926
15/08/1960,1813.835
16/08/1960,1755.25
17/08/1960,1480.779
18/08/1960,1178.059
19/08/1960,885.0175
20/08/1960,1619.557
21/08/1960,1560.036
22/08/1960,1053.474
23/08/1960,1446.376
24/08/1960,1320.705
25/08/1960,1150.584
26/08/1960,716.2904
27/08/1960,579.2272
28/08/1960,463.342
29/08/1960,456.3185
30/08/1960,502.0782
31/08/1960,435.2742
1/09/1960,345.5948
2/09/1960,325.9974
3/09/1960,391.8283
4/09/1960,384.8669
5/09/1960,474.5784
6/09/1960,475.6392
7/09/1960,439.6849
8/09/1960,1740.155
9/09/1960,2261.686
10/09/1960,1384.174
11/09/1960,1225.494
12/09/1960,774.4145
13/09/1960,581.2083
14/09/1960,513.1289
15/09/1960,439.4447
16/09/1960,401.6466
17/09/1960,773.1241
18/09/1960,896.1689
19/09/1960,1420.714
20/09/1960,2654.673
21/09/1960,4384.19
22/09/1960,974.5256
23/09/1960,705.3721
24/09/1960,546.2118
25/09/1960,576.2065
26/09/1960,2086.757
27/09/1960,3643.692
28/09/1960,3529.136
29/09/1960,2450.488
30/09/1960,3651.773
1/10/1960,1680.477
2/10/1960,1091.636
3/10/1960,791.0151
4/10/1960,629.5562
5/10/1960,1970.714
6/10/1960,2307.943
7/10/1960,1675.27
8/10/1960,1518.232
9/10/1960,1081.517
10/10/1960,837.4981
11/10/1960,666.0872
12/10/1960,1016.471
13/10/1960,946.2027
14/10/1960,581.8366
15/10/1960,479.5263
16/10/1960,398.7721
17/10/1960,332.94
18/10/1960,455.8022
19/10/1960,446.8767
20/10/1960,321.8896
21/10/1960,295.7065
22/10/1960,255.0238
23/10/1960,229.5111
24/10/1960,207.9301
25/10/1960,189.1043
26/10/1960,174.7887
27/10/1960,164.5838
28/10/1960,156.1761
29/10/1960,146.0834
30/10/1960,138.3519
31/10/1960,131.4256
1/11/1960,125.5143
2/11/1960,121.1183
3/11/1960,127.3647
4/11/1960,328.3016
5/11/1960,398.4529
6/11/1960,240.1834
7/11/1960,281.2671
8/11/1960,281.8955
9/11/1960,590.9673
10/11/1960,599.7318
11/11/1960,366.2841
12/11/1960,469.811
13/11/1960,582.5891
14/11/1960,2626.859
15/11/1960,2587.122
